2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 21:08:23 - running Epoch:9, fl78Client5,avg_loss is 0.21410432505079463
2025-01-01 21:08:24 - running Epoch:10, fl78Client5,avg_loss is 0.15148732837148104
2025-01-01 21:08:24 - running Epoch:11, fl78Client5,avg_loss is 0.09615627190546144
2025-01-01 21:08:25 - running Epoch:12, fl78Client5,avg_loss is 0.08117912214579462
2025-01-01 21:08:26 - running Epoch:13, fl78Client5,avg_loss is 0.06056360773082021
2025-01-01 21:08:27 - running Epoch:14, fl78Client5,avg_loss is 0.04844520854044564
2025-01-01 21:08:28 - running Epoch:15, fl78Client5,avg_loss is 0.05183638706567544
2025-01-01 21:08:29 - running Epoch:16, fl78Client5,avg_loss is 0.029882307718449002
2025-01-01 21:08:30 - running Epoch:17, fl78Client5,avg_loss is 0.025599817816120914
2025-01-01 21:08:31 - running Epoch:18, fl78Client5,avg_loss is 0.019637908468235144
2025-01-01 21:08:32 - running Epoch:19, fl78Client5,avg_loss is 0.01654569447464958
2025-01-01 21:08:32 - Tweak done
2025-01-01 21:08:33 - running Epoch:20, fl78Client5,avg_loss is 1.2809635510408803
2025-01-01 21:08:34 - running Epoch:21, fl78Client5,avg_loss is 0.3194009534354451
2025-01-01 21:08:35 - running Epoch:22, fl78Client5,avg_loss is 0.15142999518709846
2025-01-01 21:08:36 - running Epoch:23, fl78Client5,avg_loss is 0.04456049444366105
2025-01-01 21:08:37 - running Epoch:24, fl78Client5,avg_loss is 0.03724692818484729
2025-01-01 21:08:38 - running Epoch:25, fl78Client5,avg_loss is 0.019700387905387185
2025-01-01 21:08:39 - running Epoch:26, fl78Client5,avg_loss is 0.014097538428923374
2025-01-01 21:08:40 - running Epoch:27, fl78Client5,avg_loss is 0.011149672066344868
2025-01-01 21:08:41 - running Epoch:28, fl78Client5,avg_loss is 0.008953622502534167
2025-01-01 21:08:42 - running Epoch:29, fl78Client5,avg_loss is 0.0075290237518051
2025-01-01 21:08:43 - running Epoch:30, fl78Client5,avg_loss is 0.007343402293015601
2025-01-01 21:08:44 - running Epoch:31, fl78Client5,avg_loss is 0.006082124091519774
2025-01-01 21:08:45 - running Epoch:32, fl78Client5,avg_loss is 0.005806087362992612
2025-01-01 21:08:47 - running Epoch:33, fl78Client5,avg_loss is 0.005000772523469752
2025-01-01 21:08:48 - running Epoch:34, fl78Client5,avg_loss is 0.005856372209713806
2025-01-01 21:08:49 - running Epoch:35, fl78Client5,avg_loss is 0.004030647566777807
2025-01-01 21:08:50 - running Epoch:36, fl78Client5,avg_loss is 0.0035413051159651596
2025-01-01 21:08:51 - running Epoch:37, fl78Client5,avg_loss is 0.004215212124016702
2025-01-01 21:08:52 - running Epoch:38, fl78Client5,avg_loss is 0.0028859737205401627
2025-01-01 21:08:53 - running Epoch:39, fl78Client5,avg_loss is 0.0025411221033693116
2025-01-01 21:08:54 - running Epoch:40, fl78Client5,avg_loss is 0.002401345505237674
2025-01-01 21:08:55 - running Epoch:41, fl78Client5,avg_loss is 0.0022541983745685674
2025-01-01 21:08:56 - running Epoch:42, fl78Client5,avg_loss is 0.0022221676934557626
2025-01-01 21:08:57 - running Epoch:43, fl78Client5,avg_loss is 0.002035569082768752
2025-01-01 21:08:58 - running Epoch:44, fl78Client5,avg_loss is 0.0017473716008818791
2025-01-01 21:08:59 - running Epoch:45, fl78Client5,avg_loss is 0.001734790451164487
2025-01-01 21:09:00 - running Epoch:46, fl78Client5,avg_loss is 0.0016602891842875912
2025-01-01 21:09:01 - running Epoch:47, fl78Client5,avg_loss is 0.001456437159412175
2025-01-01 21:09:02 - running Epoch:48, fl78Client5,avg_loss is 0.001359163003950085
2025-01-01 21:09:04 - running Epoch:49, fl78Client5,avg_loss is 0.0013095577972457755
2025-01-01 21:09:05 - running Epoch:50, fl78Client5,avg_loss is 0.0013877071334856645
2025-01-01 21:09:06 - running Epoch:51, fl78Client5,avg_loss is 0.0013360908937263243
2025-01-01 21:09:07 - running Epoch:52, fl78Client5,avg_loss is 0.0012690808669711122
2025-01-01 21:09:08 - running Epoch:53, fl78Client5,avg_loss is 0.0010658087116029538
2025-01-01 21:09:09 - running Epoch:54, fl78Client5,avg_loss is 0.0010016211330643088
2025-01-01 21:09:10 - running Epoch:55, fl78Client5,avg_loss is 0.0008534954892489116
2025-01-01 21:09:11 - running Epoch:56, fl78Client5,avg_loss is 0.0008246908402748265
2025-01-01 21:09:12 - running Epoch:57, fl78Client5,avg_loss is 0.0008173580111971101
2025-01-01 21:09:13 - running Epoch:58, fl78Client5,avg_loss is 0.0007506145600559591
2025-01-01 21:09:15 - running Epoch:59, fl78Client5,avg_loss is 0.000676487020623599
2025-01-01 21:09:16 - running Epoch:60, fl78Client5,avg_loss is 0.0006607964640789771
2025-01-01 21:09:17 - running Epoch:61, fl78Client5,avg_loss is 0.0007241794215426839
2025-01-01 21:09:18 - running Epoch:62, fl78Client5,avg_loss is 0.0007105661671066398
2025-01-01 21:09:19 - running Epoch:63, fl78Client5,avg_loss is 0.0005535674904019254
2025-01-01 21:09:20 - After train, fl6Client5 gNB_test Accuracy  68.67 %
2025-01-01 21:09:20 - After train, fl6Client5 Test Accuracy  70.7 %
2025-01-01 21:09:21 - Before train, fl6Client9 gNB_test Accuracy  70.35 %
2025-01-01 21:09:22 - Before train, fl6Client9 client_test Accuracy  69.19999999999999 %
2025-01-01 21:09:23 - running Epoch:0, fl78Client9,avg_loss is 1.3663350637955
2025-01-01 21:09:24 - running Epoch:1, fl78Client9,avg_loss is 0.8605517454539673
2025-01-01 21:09:25 - running Epoch:2, fl78Client9,avg_loss is 0.6236334051229532
2025-01-01 21:09:26 - running Epoch:3, fl78Client9,avg_loss is 0.45636930910846857
2025-01-01 21:09:27 - running Epoch:4, fl78Client9,avg_loss is 0.33304732406063925
2025-01-01 21:09:27 - running Epoch:5, fl78Client9,avg_loss is 0.1999136335393296
2025-01-01 21:09:28 - running Epoch:6, fl78Client9,avg_loss is 0.15668808895198605
2025-01-01 21:09:29 - running Epoch:7, fl78Client9,avg_loss is 0.11203242362111429
2025-01-01 21:09:30 - running Epoch:8, fl78Client9,avg_loss is 0.0657797829141911
2025-01-01 21:09:31 - running Epoch:9, fl78Client9,avg_loss is 0.04535843041147801
2025-01-01 21:09:32 - running Epoch:10, fl78Client9,avg_loss is 0.026696504482740087
2025-01-01 21:09:33 - running Epoch:11, fl78Client9,avg_loss is 0.02128633006794166
2025-01-01 21:09:34 - running Epoch:12, fl78Client9,avg_loss is 0.016567300739874946
2025-01-01 21:09:35 - running Epoch:13, fl78Client9,avg_loss is 0.013597461082559974
2025-01-01 21:09:36 - running Epoch:14, fl78Client9,avg_loss is 0.012143041213526379
2025-01-01 21:09:36 - running Epoch:15, fl78Client9,avg_loss is 0.01034039876105476
2025-01-01 21:09:37 - running Epoch:16, fl78Client9,avg_loss is 0.009155963529844451
2025-01-01 21:09:38 - running Epoch:17, fl78Client9,avg_loss is 0.008085320456118523
2025-01-01 21:09:39 - running Epoch:18, fl78Client9,avg_loss is 0.007275125038326729
2025-01-01 21:09:40 - running Epoch:19, fl78Client9,avg_loss is 0.006831791968073083
2025-01-01 21:09:40 - Tweak done
2025-01-01 21:09:41 - running Epoch:20, fl78Client9,avg_loss is 2.4911293270644035
2025-01-01 21:09:42 - running Epoch:21, fl78Client9,avg_loss is 0.21233927496249164
2025-01-01 21:09:43 - running Epoch:22, fl78Client9,avg_loss is 0.11116460305226
2025-01-01 21:09:44 - running Epoch:23, fl78Client9,avg_loss is 0.045329674477158466
2025-01-01 21:09:45 - running Epoch:24, fl78Client9,avg_loss is 0.024801512095558493
2025-01-01 21:09:46 - running Epoch:25, fl78Client9,avg_loss is 0.018011903189877165
2025-01-01 21:09:47 - running Epoch:26, fl78Client9,avg_loss is 0.01436756568359612
2025-01-01 21:09:48 - running Epoch:27, fl78Client9,avg_loss is 0.0114952095996447
2025-01-01 21:09:49 - running Epoch:28, fl78Client9,avg_loss is 0.009414320210395734
2025-01-01 21:09:51 - running Epoch:29, fl78Client9,avg_loss is 0.007900425262419106
2025-01-01 21:09:52 - running Epoch:30, fl78Client9,avg_loss is 0.007027660691049657
2025-01-01 21:09:53 - running Epoch:31, fl78Client9,avg_loss is 0.006087427121834664
2025-01-01 21:09:54 - running Epoch:32, fl78Client9,avg_loss is 0.005197570900892532
2025-01-01 21:09:55 - running Epoch:33, fl78Client9,avg_loss is 0.004661942004002159
2025-01-01 21:09:56 - running Epoch:34, fl78Client9,avg_loss is 0.004160973477719611
2025-01-01 21:09:57 - running Epoch:35, fl78Client9,avg_loss is 0.0038527721786706507
2025-01-01 21:09:58 - running Epoch:36, fl78Client9,avg_loss is 0.0038250244187214705
2025-01-01 21:09:59 - running Epoch:37, fl78Client9,avg_loss is 0.0032919803251146894
2025-01-01 21:10:00 - running Epoch:38, fl78Client9,avg_loss is 0.003012519751239238
2025-01-01 21:10:01 - running Epoch:39, fl78Client9,avg_loss is 0.0029374689668346245
2025-01-01 21:10:02 - running Epoch:40, fl78Client9,avg_loss is 0.0026269789469793815
2025-01-01 21:10:03 - running Epoch:41, fl78Client9,avg_loss is 0.0023354054082338287
2025-01-01 21:10:05 - running Epoch:42, fl78Client9,avg_loss is 0.0020924689531137673
2025-01-01 21:10:06 - running Epoch:43, fl78Client9,avg_loss is 0.002115430395838015
2025-01-01 21:10:07 - running Epoch:44, fl78Client9,avg_loss is 0.0018516946274527832
2025-01-01 21:10:08 - running Epoch:45, fl78Client9,avg_loss is 0.001718926177171495
2025-01-01 21:10:09 - running Epoch:46, fl78Client9,avg_loss is 0.0015773438079329798
2025-01-01 21:10:10 - running Epoch:47, fl78Client9,avg_loss is 0.001468839557086931
2025-01-01 21:10:11 - running Epoch:48, fl78Client9,avg_loss is 0.0014129692218502205
2025-01-01 21:10:12 - running Epoch:49, fl78Client9,avg_loss is 0.0012797124461341601
2025-01-01 21:10:13 - running Epoch:50, fl78Client9,avg_loss is 0.0011932741003817418
2025-01-01 21:10:14 - running Epoch:51, fl78Client9,avg_loss is 0.0011175809143688766
2025-01-01 21:10:15 - running Epoch:52, fl78Client9,avg_loss is 0.0010490487381238254
2025-01-01 21:10:16 - running Epoch:53, fl78Client9,avg_loss is 0.0010060886141425589
2025-01-01 21:10:17 - running Epoch:54, fl78Client9,avg_loss is 0.0009554890419144324
2025-01-01 21:10:18 - running Epoch:55, fl78Client9,avg_loss is 0.0009111060327673449
2025-01-01 21:10:19 - running Epoch:56, fl78Client9,avg_loss is 0.0008580893649472089
2025-01-01 21:10:20 - running Epoch:57, fl78Client9,avg_loss is 0.0008332902617911702
2025-01-01 21:10:21 - running Epoch:58, fl78Client9,avg_loss is 0.0008176264903490444
2025-01-01 21:10:22 - running Epoch:59, fl78Client9,avg_loss is 0.0007486810087656626
2025-01-01 21:10:23 - running Epoch:60, fl78Client9,avg_loss is 0.0006980056324796869
2025-01-01 21:10:24 - running Epoch:61, fl78Client9,avg_loss is 0.0006636160137013921
2025-01-01 21:10:25 - running Epoch:62, fl78Client9,avg_loss is 0.0006285142919779578
2025-01-01 21:10:27 - running Epoch:63, fl78Client9,avg_loss is 0.0006184832957761857
2025-01-01 21:10:28 - After train, fl6Client9 gNB_test Accuracy  68.84 %
2025-01-01 21:10:28 - After train, fl6Client9 Test Accuracy  68.89999999999999 %
2025-01-01 21:10:28 - get all clients models ready
2025-01-01 21:10:28 - model prunning done
2025-01-01 21:10:29 - -----fl6merged_model Test Accuracy  70.98 %-----
2025-01-01 21:10:30 - Before train, fl7Client7 gNB_test Accuracy  70.98 %
2025-01-01 21:10:31 - Before train, fl7Client7 client_test Accuracy  70.6 %
2025-01-01 21:10:32 - running Epoch:0, fl78Client7,avg_loss is 0.6627721375302423
2025-01-01 21:10:33 - running Epoch:1, fl78Client7,avg_loss is 0.2999665700370752
2025-01-01 21:10:34 - running Epoch:2, fl78Client7,avg_loss is 0.1980603882877887
2025-01-01 21:10:34 - running Epoch:3, fl78Client7,avg_loss is 0.069958717809825
2025-01-01 21:10:35 - running Epoch:4, fl78Client7,avg_loss is 0.040836181409091135
2025-01-01 21:10:36 - running Epoch:5, fl78Client7,avg_loss is 0.014140865152489536
2025-01-01 21:10:37 - running Epoch:6, fl78Client7,avg_loss is 0.008258770718062414
2025-01-01 21:10:38 - running Epoch:7, fl78Client7,avg_loss is 0.006357875369677815
2025-01-01 21:10:39 - running Epoch:8, fl78Client7,avg_loss is 0.0045734131148768755
2025-01-01 21:10:40 - running Epoch:9, fl78Client7,avg_loss is 0.003736607028949487
2025-01-01 21:10:41 - running Epoch:10, fl78Client7,avg_loss is 0.0034237723603042997
2025-01-01 21:10:42 - running Epoch:11, fl78Client7,avg_loss is 0.0031931076900255455
2025-01-01 21:10:43 - running Epoch:12, fl78Client7,avg_loss is 0.0028896423460491286
2025-01-01 21:10:44 - running Epoch:13, fl78Client7,avg_loss is 0.002665534888871627
2025-01-01 21:10:44 - running Epoch:14, fl78Client7,avg_loss is 0.0023887712579173377
2025-01-01 21:10:45 - running Epoch:15, fl78Client7,avg_loss is 0.0021380347736132672
2025-01-01 21:10:46 - running Epoch:16, fl78Client7,avg_loss is 0.001965824074017568
2025-01-01 21:10:47 - running Epoch:17, fl78Client7,avg_loss is 0.0018311534069561034
2025-01-01 21:10:48 - running Epoch:18, fl78Client7,avg_loss is 0.0016979518541005217
2025-01-01 21:10:49 - running Epoch:19, fl78Client7,avg_loss is 0.0016592048562450122
2025-01-01 21:10:49 - Tweak done
2025-01-01 21:10:50 - running Epoch:20, fl78Client7,avg_loss is 1.0256582068638946
2025-01-01 21:10:51 - running Epoch:21, fl78Client7,avg_loss is 0.10901977627573511
2025-01-01 21:10:52 - running Epoch:22, fl78Client7,avg_loss is 0.027588929733426512
2025-01-01 21:10:53 - running Epoch:23, fl78Client7,avg_loss is 0.006230303472426685
2025-01-01 21:10:54 - running Epoch:24, fl78Client7,avg_loss is 0.004079933909705216
2025-01-01 21:10:55 - running Epoch:25, fl78Client7,avg_loss is 0.003298869798596524
2025-01-01 21:10:56 - running Epoch:26, fl78Client7,avg_loss is 0.0029200552550109125
2025-01-01 21:10:57 - running Epoch:27, fl78Client7,avg_loss is 0.0025619817470330037
2025-01-01 21:10:58 - running Epoch:28, fl78Client7,avg_loss is 0.002280425983245331
2025-01-01 21:11:00 - running Epoch:29, fl78Client7,avg_loss is 0.002054998629042714
2025-01-01 21:11:01 - running Epoch:30, fl78Client7,avg_loss is 0.0018671377019697352
2025-01-01 21:11:02 - running Epoch:31, fl78Client7,avg_loss is 0.001726136864104037
2025-01-01 21:11:03 - running Epoch:32, fl78Client7,avg_loss is 0.0015966290338377503
2025-01-01 21:11:04 - running Epoch:33, fl78Client7,avg_loss is 0.0015058683053165956
2025-01-01 21:11:05 - running Epoch:34, fl78Client7,avg_loss is 0.001380582062285865
2025-01-01 21:11:06 - running Epoch:35, fl78Client7,avg_loss is 0.0012362595261487213
2025-01-01 21:11:07 - running Epoch:36, fl78Client7,avg_loss is 0.0011635197516636853
2025-01-01 21:11:08 - running Epoch:37, fl78Client7,avg_loss is 0.0010815477256568833
2025-01-01 21:11:09 - running Epoch:38, fl78Client7,avg_loss is 0.0010115426192885335
2025-01-01 21:11:10 - running Epoch:39, fl78Client7,avg_loss is 0.0009454473985920519
2025-01-01 21:11:11 - running Epoch:40, fl78Client7,avg_loss is 0.0008923354996309345
2025-01-01 21:11:12 - running Epoch:41, fl78Client7,avg_loss is 0.000853157771347515
2025-01-01 21:11:13 - running Epoch:42, fl78Client7,avg_loss is 0.0008026389206193765
2025-01-01 21:11:14 - running Epoch:43, fl78Client7,avg_loss is 0.0007410312467107337
2025-01-01 21:11:15 - running Epoch:44, fl78Client7,avg_loss is 0.0007009665342489894
2025-01-01 21:11:16 - running Epoch:45, fl78Client7,avg_loss is 0.000667358037228755
2025-01-01 21:11:18 - running Epoch:46, fl78Client7,avg_loss is 0.0006360021987900468
2025-01-01 21:11:19 - running Epoch:47, fl78Client7,avg_loss is 0.0006001820055402438
2025-01-01 21:11:20 - running Epoch:48, fl78Client7,avg_loss is 0.0005679643960504593
2025-01-01 21:11:21 - running Epoch:49, fl78Client7,avg_loss is 0.000548188075057785
2025-01-01 21:11:22 - running Epoch:50, fl78Client7,avg_loss is 0.0005153637711707314
2025-01-01 21:11:23 - running Epoch:51, fl78Client7,avg_loss is 0.00049424635819631
2025-01-01 21:11:24 - running Epoch:52, fl78Client7,avg_loss is 0.00046446057636279
2025-01-01 21:11:25 - running Epoch:53, fl78Client7,avg_loss is 0.0004458184555892043
2025-01-01 21:11:26 - running Epoch:54, fl78Client7,avg_loss is 0.0004224338125926737
2025-01-01 21:11:27 - running Epoch:55, fl78Client7,avg_loss is 0.0004026808999213567
2025-01-01 21:11:28 - running Epoch:56, fl78Client7,avg_loss is 0.0003842344669488117
2025-01-01 21:11:29 - running Epoch:57, fl78Client7,avg_loss is 0.00036911313500125666
2025-01-01 21:11:30 - running Epoch:58, fl78Client7,avg_loss is 0.00035697362393795074
2025-01-01 21:11:31 - running Epoch:59, fl78Client7,avg_loss is 0.00033146675596532375
2025-01-01 21:11:32 - running Epoch:60, fl78Client7,avg_loss is 0.00031884334398628084
2025-01-01 21:11:34 - running Epoch:61, fl78Client7,avg_loss is 0.0003044521145056933
2025-01-01 21:11:35 - running Epoch:62, fl78Client7,avg_loss is 0.00029873191117444606
2025-01-01 21:11:36 - running Epoch:63, fl78Client7,avg_loss is 0.0002756158501142636
2025-01-01 21:11:37 - After train, fl7Client7 gNB_test Accuracy  69.92 %
2025-01-01 21:11:37 - After train, fl7Client7 Test Accuracy  68.4 %
2025-01-01 21:11:38 - Before train, fl7Client8 gNB_test Accuracy  70.98 %
2025-01-01 21:11:39 - Before train, fl7Client8 client_test Accuracy  70.6 %
2025-01-01 21:11:40 - running Epoch:0, fl78Client8,avg_loss is 1.1624178111175947
2025-01-01 21:11:41 - running Epoch:1, fl78Client8,avg_loss is 0.6356004512385477
2025-01-01 21:11:41 - running Epoch:2, fl78Client8,avg_loss is 0.45516370085975794
2025-01-01 21:11:42 - running Epoch:3, fl78Client8,avg_loss is 0.3092467485915256
2025-01-01 21:11:43 - running Epoch:4, fl78Client8,avg_loss is 0.20331335982567147
2025-01-01 21:11:44 - running Epoch:5, fl78Client8,avg_loss is 0.13356918318173552
2025-01-01 21:11:45 - running Epoch:6, fl78Client8,avg_loss is 0.07690774866297276
2025-01-01 21:11:46 - running Epoch:7, fl78Client8,avg_loss is 0.048950587623292886
2025-01-01 21:11:47 - running Epoch:8, fl78Client8,avg_loss is 0.056450081152157695
2025-01-01 21:11:47 - running Epoch:9, fl78Client8,avg_loss is 0.022104558110520055
2025-01-01 21:11:48 - running Epoch:10, fl78Client8,avg_loss is 0.015937048753228367
2025-01-01 21:11:49 - running Epoch:11, fl78Client8,avg_loss is 0.013146015414614467
2025-01-01 21:11:50 - running Epoch:12, fl78Client8,avg_loss is 0.010152720558881476
2025-01-01 21:11:51 - running Epoch:13, fl78Client8,avg_loss is 0.008666416812876734
2025-01-01 21:11:52 - running Epoch:14, fl78Client8,avg_loss is 0.007707991407406104
2025-01-01 21:11:53 - running Epoch:15, fl78Client8,avg_loss is 0.006992870175480088
2025-01-01 21:11:54 - running Epoch:16, fl78Client8,avg_loss is 0.0062599499544859685
2025-01-01 21:11:55 - running Epoch:17, fl78Client8,avg_loss is 0.005704955693004252
2025-01-01 21:11:56 - running Epoch:18, fl78Client8,avg_loss is 0.005166490783301901
2025-01-01 21:11:57 - running Epoch:19, fl78Client8,avg_loss is 0.004735796650447235
2025-01-01 21:11:57 - Tweak done
2025-01-01 21:11:58 - running Epoch:20, fl78Client8,avg_loss is 0.7821332205122313
2025-01-01 21:11:59 - running Epoch:21, fl78Client8,avg_loss is 0.08522668413676415
2025-01-01 21:12:00 - running Epoch:22, fl78Client8,avg_loss is 0.021313062250095455
2025-01-01 21:12:01 - running Epoch:23, fl78Client8,avg_loss is 0.009411771327870178
2025-01-01 21:12:02 - running Epoch:24, fl78Client8,avg_loss is 0.006639077870434598
2025-01-01 21:12:03 - running Epoch:25, fl78Client8,avg_loss is 0.005692918546191311
2025-01-01 21:12:04 - running Epoch:26, fl78Client8,avg_loss is 0.005111054837102471
2025-01-01 21:12:05 - running Epoch:27, fl78Client8,avg_loss is 0.004298130272816914
2025-01-01 21:12:06 - running Epoch:28, fl78Client8,avg_loss is 0.004036633710412285
2025-01-01 21:12:07 - running Epoch:29, fl78Client8,avg_loss is 0.003784547551075303
2025-01-01 21:12:09 - running Epoch:30, fl78Client8,avg_loss is 0.0032036043541458776
2025-01-01 21:12:10 - running Epoch:31, fl78Client8,avg_loss is 0.0028147084455748526
